leaf_color,soil_ph,moisture_level,chlorophyll_content,nitrogen_level,sugars,malic_acid,vitamin_c,chlorophyll,anthocyanins,pectin,actinidin,fiber,target
Green,6.070456028817965,High,High,High,2.400090198159924,0.7650743822779497,0.6468893457438041,2.919278113633855,4.473761314548638,1.4391458309324148,1.2819118957514404,1.9279951232156425,50.0
Brown,7.097668059001408,Low,High,High,2.9969944468476286,1.262000422843819,0.5778895156450713,0.9399876996715625,3.4127168849762732,1.3911636641652227,1.2758419006136739,1.9984728504545286,41.66666666666667
Brown,6.37255007756577,Low,High,Low,3.0602776658832753,1.407908797537947,0.6679656541501354,1.3185680676900666,4.258113646887687,1.529716266296481,0.6467963509512035,2.0024097615716383,58.333333333333336
Yellow,6.721806961341089,High,Normal,Adequate,3.1491071951390532,1.0144777204808013,0.6674704784880976,1.793969790085825,4.613276328218262,1.4835950698791502,0.9442258436513424,2.084394900145952,75.0
Yellow,6.808515085160348,Low,Low,Adequate,2.8108635117756884,1.23577696193049,0.7589757123658945,1.7905132157447978,4.12293190537323,1.2998413877603905,1.0748572481736127,2.071260976467565,75.0
Yellow,6.683694345315315,High,Normal,Low,3.809395491428538,1.1258863210097558,0.4734339676528484,1.6340890902204759,4.9345943451953325,1.493550021466891,0.8525470386498619,1.4893693270200679,58.333333333333336
Green,6.445445741173716,Medium,Low,Low,3.3327139204809133,1.0234568089148977,0.8836804986319463,4.103570829740239,3.86663217189686,1.6379934341276214,0.6594659149275304,2.169579509394295,58.333333333333336
Green,6.255701209003668,High,Low,High,2.8324309419494007,1.2681520755244076,0.7134490019783019,2.667378798551733,4.191056186367115,1.4219232625268772,1.323603255021471,2.126299307935118,66.66666666666666
Yellow,6.365502746348329,Medium,Low,High,3.7014200665989474,0.9399928021295351,0.6159712537204318,1.6505209549331137,3.9116406901958207,1.817450415715074,1.273926713510234,2.292229531554566,58.333333333333336
Green,7.282585966264438,Low,Normal,High,3.4942790230339145,1.1064990409574236,0.686524761751391,3.3597158548455575,3.9575780765594075,1.2496367149206993,1.0844649235845976,2.05723797984284,66.66666666666666
Yellow,6.067066781435471,Low,Low,Low,2.696333801028537,1.1514713453208905,0.6713887455774108,1.792493793645377,4.388029749521296,1.3351693213000768,0.8326902622603489,2.316886715120612,66.66666666666666
Brown,6.140378331018517,Medium,Normal,Low,2.4360513708309655,1.1442178740717406,0.6742888391355882,0.8472356926183058,4.305491516073184,1.3854428408360018,0.7816710587917721,2.0693938476155087,66.66666666666666
Yellow,6.118425588428143,Low,High,High,3.157600610449063,0.9449186483292261,0.6363826389044707,1.7557313990983503,4.5312091465999815,1.6644980634411226,1.2590358469952752,2.1680157184713766,50.0
Brown,6.567876939958833,Medium,Low,High,2.930763024328763,1.5119210439937367,0.8214463030254309,1.0815621575704741,4.861674877636621,1.5424762625152102,0.9839716678788675,1.9165730125257716,50.0
Green,5.737647275006097,Low,Low,Adequate,3.07276156623069,1.3524490665644224,0.5391584118748898,3.184327057547241,3.6583385635945223,1.322789142128723,0.9647395137258399,2.3272160488989946,66.66666666666666
Yellow,5.823220071932804,High,High,Adequate,4.4889550052894975,1.2980825117499175,0.48974256307252817,1.8888486875158141,3.908515685209864,1.1255457305954337,1.118071690240207,2.359999521495654,50.0
Green,6.369522583520371,Low,High,High,2.3233292714920135,1.3866425949955725,0.7698650265745837,3.7868512400717447,4.30309975934522,1.2626514372693018,1.2646583006604646,2.47666313743692,41.66666666666667
Brown,5.856112277350881,High,Low,High,3.1694868128825777,1.1137523095474768,0.6464659838179829,1.0325836111387623,3.3404383123720387,1.1493435046689309,1.2949969037656857,1.9915117137728353,33.33333333333333
Brown,5.896864345358599,High,High,Adequate,3.434428978838683,1.0257419397139262,0.6845947482304927,1.095477335024843,3.6626977837476953,1.6746951312160943,0.9766458753791346,2.2059371271951567,66.66666666666666
Brown,5.85986579531853,Medium,Normal,High,3.716671344543577,0.8821928448931206,0.5970239137844671,0.7090986395406542,3.411713158562171,1.288183315931625,1.2677215139568607,1.8120403197079402,58.333333333333336
Green,6.076694145433335,Low,Normal,Adequate,4.16002216663918,0.9593136824094703,0.7860893144767466,3.671603364247402,4.627286695289566,1.6361125685874989,0.9836910993579212,1.7225532346953325,58.333333333333336
Green,6.865623253335203,Medium,Low,Adequate,3.298834074839851,0.8971953239392012,0.6314821488141878,3.023399786098892,4.264921659810121,1.608760644652985,0.9075159854343038,2.2126871240239705,83.33333333333334
Green,6.9778539780605415,Low,Normal,Adequate,2.2923998133391734,0.9943789037154988,0.7728379361943137,2.6875179712161663,4.372100950431505,1.738317679263024,0.9747844878842177,2.0774319705844677,83.33333333333334
Green,7.459500446609303,High,Normal,Low,3.3679705953294623,1.1552951252266357,0.606827034534048,2.9297178679065987,2.9950921745738026,1.3570685767360373,0.9163232035922215,1.8429819905841616,66.66666666666666
Brown,7.441180929256739,High,Low,Low,3.1790600660552872,1.2828049798422816,0.5877414242048393,1.079502624300164,3.5663252631656213,1.5809452029867417,0.8905857087824484,2.1358261203568554,58.333333333333336
Brown,6.893156354940223,Low,High,High,3.1397707719668846,1.2772707015577707,0.48871627631562675,1.1241698231073778,4.319946889279417,1.524336685426641,1.080935773257757,2.286728170173533,66.66666666666666
Yellow,7.013838837400516,Low,Low,Adequate,3.015678493187616,0.8656984709542148,0.5050643423810333,1.7299980483546311,3.914000228103586,1.5248933301192737,0.9582658629497599,2.112619757162825,66.66666666666666
Yellow,6.565551045342959,Medium,Normal,Low,2.783274652798161,1.237825863760601,0.6549713492652157,1.8763028141039289,4.687135381646894,1.496196809509962,0.7260609425948752,2.345695480732609,66.66666666666666
Green,6.759932426006134,Low,Low,High,2.579945247271033,1.328771487482742,0.7184755629958751,2.9052418748161446,4.407992061116309,1.6683829735540772,1.221542780864056,1.9678487827170315,66.66666666666666
Brown,7.471801524091585,Low,Low,High,2.7503793998732387,1.049152974288932,0.7560663397852014,1.058995283706788,3.1597816985369818,1.6465129235735279,1.3196727387737481,2.316548734604404,41.66666666666667
Brown,6.685606434028415,Low,Normal,High,2.7938310083774103,1.339550005515108,0.75451683079873,1.024752759063473,4.254723323603495,1.499496013067393,1.443815210075089,2.0232458434659186,66.66666666666666
Brown,7.07661928927262,Medium,Normal,High,3.183124433532169,1.2751600520200417,0.46709879753057737,1.036099120845471,3.9142865038865917,1.4081203561340712,1.0287057361385268,2.3460331194483937,75.0
Yellow,6.032824195710744,Low,Low,High,2.89759435746999,0.8470818114974065,0.6071732128165971,1.6846975058640719,4.334511713742741,1.3851264934108276,1.3030016814419574,1.8457618290223101,58.333333333333336
Yellow,6.166880637870886,High,Normal,Adequate,4.063334236603197,1.538347237281574,0.8128850072585724,1.8347682450957103,4.047969628146279,1.5070856295835058,0.9992314372421014,2.1461470927546102,58.333333333333336
Brown,6.656034798897484,Medium,Normal,High,3.041515595191424,0.9568704871700086,0.6023357764470346,0.9008144080138916,4.780101886692474,1.5443645170535634,1.1559435631162456,2.145723977244765,75.0
Brown,6.574965835031696,Medium,Normal,Adequate,2.982573263901367,1.2914839895651047,0.7720574947273482,1.023354237744401,3.8642403628733204,1.4817078591285822,0.9064708185080497,2.195423181044607,91.66666666666666
Brown,6.190032906297552,High,Normal,Low,2.930939430808452,1.2842444000797169,0.6728944299259244,0.9238639155345814,4.36273087215517,1.2416407551338267,0.9423888749679427,2.0297160195798476,75.0
Yellow,7.5,High,Normal,High,3.4215019376482894,0.8551976196780051,0.5250249954480216,1.541330752874309,3.7506826156714403,1.4390682590844743,1.004536292621643,2.186335305240378,66.66666666666666
Brown,6.586297051957433,High,Normal,Low,3.632726348324942,1.1357958969012085,0.6040028071046291,0.9153324641254227,4.441597794070945,1.394583790919846,0.7608195877641261,2.0603425012562413,66.66666666666666
Brown,6.278637473907669,Low,High,Adequate,2.2593253098264556,1.281783262107842,0.3248933026974282,0.9750369732437103,3.9902986598194903,1.5030158989985596,1.0367296906615415,1.994683459965093,58.333333333333336
Green,6.575809413680315,High,Low,Adequate,3.3693314189063885,0.8530773384030601,0.7193726236620883,2.809750090803695,4.093366491713304,2.0072316201745313,1.045328839227392,2.382818547347839,75.0
Green,6.512713351305817,Low,Normal,Low,3.2977058867712157,1.1199232319692625,0.5442657260688925,3.142663071867233,4.1696677413892305,1.5860307618990621,0.8997438255228988,2.115606508113918,75.0
Yellow,6.593901273945544,Medium,Low,High,3.4593224170804846,1.2985346108737934,0.503979564025867,1.766735311596959,4.658874940782939,1.7524482714146814,1.094318331756007,1.7972337274483707,58.333333333333336
Brown,5.703141492324484,Medium,High,High,3.349373269104317,1.3114481199574213,0.5622997231697267,1.1217472539229516,3.6460417897969597,1.3631832875679866,1.2749264273037773,1.96539399026547,58.333333333333336
Brown,7.145973348283433,High,Normal,Low,3.7933334115487827,1.0205853951430726,0.6326588590161998,0.9898645175248485,3.495363251080769,1.5043774582622746,0.7949652384747401,2.390297458766048,50.0
Green,7.174414710219575,Low,Low,Low,2.6734664628397353,1.4088738431817642,0.38728727207165464,3.0650473410716566,3.7104058770802553,1.7457351630873936,0.8032173686940445,1.9182785690887898,50.0
Yellow,7.235160386018243,High,Normal,Low,3.2089552942013775,1.3611044116702666,0.6303055956882326,2.1418434605286616,3.3974495569578127,1.1839115339268051,0.7632338214533818,2.2081689745537516,50.0
Green,6.6627158792681485,High,Normal,High,4.07963986352479,1.1482455927884803,0.5606473484558797,2.8420192205084516,4.643664995920366,1.4533170354152043,1.2194239710386454,1.9610915961971225,58.333333333333336
Green,6.831240530082258,Low,Normal,High,3.1783101765929556,0.9682097113465783,0.7313824161636214,2.8973451826727628,4.548684109435035,1.6241309223174787,1.182913640598076,1.8123590672549759,75.0
Green,6.066886525996375,High,Normal,High,3.1916398704823146,0.8668296355935929,0.7236844124292018,3.433255833154204,4.325915283840808,1.4854835765667835,1.157249402855193,2.1960909773223607,75.0
Green,6.916449664298694,Medium,Normal,Low,2.448510416128806,1.175509132289823,0.6372692206706544,2.6555423224854295,4.346452042101227,1.3864213651050379,0.7579837652271538,2.0342828184268082,75.0
Brown,6.62589385344697,High,Normal,High,3.2007731586686607,1.392902514211366,0.6632860228017647,1.1578449091280847,4.287198268596307,1.3976555568333848,1.2446994658597426,2.4177056869393505,58.333333333333336
Brown,6.269796692180379,Low,Normal,Adequate,3.0756723218877293,1.070569466844562,0.61641796441745,0.9715723011154236,4.728660867505471,1.5630792881019018,0.8669109301446604,2.325108777722246,75.0
Green,6.93237234582042,Low,High,Low,2.6430263486196375,0.9281836312517557,0.6889890982620244,2.70001136908482,4.471310309218265,1.1859023738178482,0.784612145082729,2.3530515837642363,58.333333333333336
Yellow,6.95172451804555,Medium,High,High,3.332027124320206,1.2649847770351992,0.6880176702316809,1.940095429104197,4.328559339923399,1.52492551497068,1.107873905596192,2.313217346042955,75.0
Yellow,6.530304417837466,Low,Normal,Low,3.391117399403604,1.134902499236785,0.5583726275621228,1.697263475857742,4.079797401989355,1.6451707303588154,0.7901672213185252,2.2379024599838546,66.66666666666666
Yellow,6.7191912900642015,Low,Normal,Adequate,2.8465102519944936,1.2031809974397198,0.5106384884545824,2.1331003761207223,4.594532209756972,1.4275736886091335,0.9889796249586958,1.826839152046498,83.33333333333334
Yellow,5.98414149403322,Medium,High,Adequate,3.2935840611939518,0.994944265806022,0.6307518764871435,1.7670431069353685,3.7465439006115644,1.1880043594172789,1.0866852729131968,2.053209125161218,66.66666666666666
Green,7.1215917186071795,High,High,Low,3.8213576968598093,1.026029757712547,0.5583609612589049,3.026598963334422,3.458076547166945,1.397592529431665,0.8527212095515554,2.2341748222136633,50.0
Brown,6.050593405982549,Medium,High,Low,2.767166296668986,0.994000867265374,0.7556819911280845,0.9296676973931954,4.261348209165541,1.4752468249655806,0.8233436668232358,2.0419189120730272,75.0
Yellow,6.147287175960412,High,Normal,Adequate,3.1798583409946977,1.1998338245635671,0.5862555842391638,1.719179497630254,4.361385295734971,1.2846936604469772,1.0172731144418716,2.094000337009531,83.33333333333334
Green,6.531157822715269,Medium,Low,Low,3.490464463961419,1.0321208639137778,0.5693117718425749,2.9018482291595977,4.019303531906159,1.506126461444744,0.7847310064868326,2.2449223420190267,75.0
Yellow,7.05725814210923,High,Low,Adequate,3.5362657090416083,1.2184848725942317,0.44893467649171276,2.029590295899759,3.619900841104204,1.5344094441213214,0.9790653259356213,2.3112114046769694,75.0
Yellow,7.05697431660783,Medium,Low,Adequate,3.248703444123772,0.975725675811606,0.5237318179826796,1.8108165388697626,3.1557317836693146,1.7405173101698677,0.8252135847780981,1.915481473748101,66.66666666666666
Green,6.4975876890474344,High,Low,High,3.534645764257234,1.1995003137269447,0.6855690916346702,3.2539982690589744,3.977775085648335,1.4670152842171498,1.288049915901007,2.234008201825976,58.333333333333336
Brown,6.886506681126906,Medium,Normal,Low,3.591317587584783,1.240756234063219,0.6001792646071825,1.0118196393594603,4.231833846311666,1.5223447460645936,0.8213220912008024,2.2129922444871624,83.33333333333334
Brown,5.6554707753355515,High,Low,Low,3.711713561797857,1.1663085899217625,0.6808342124098563,0.9506857518382571,3.4303603263431333,1.389809704190589,0.8960299353815291,1.9022262853327492,50.0
Green,6.140340004935224,Medium,High,High,3.379528036428325,1.2834086893519012,0.5893637427831241,3.133556732566536,4.5489590056975,1.4045652062707294,1.133452450822489,2.0187033466171025,66.66666666666666
Brown,6.150524780268199,Low,High,Adequate,3.3199913367200784,1.0037087015741621,0.6873675749027103,1.1908896140471878,4.493389135737412,1.6408377488023944,1.1260369701008666,2.1299370319753494,75.0
Green,7.126106454879909,High,Low,Low,4.226892497552864,1.2385284265836694,0.4605261219902806,2.622578542954282,3.9716885053734514,1.453100768144124,0.7846542671273536,2.377989658807141,50.0
Green,6.827327081454004,Medium,High,High,4.097436689507219,1.1466690625681961,0.5859568002759923,3.1510132427776125,4.4306397801994475,1.665320454838299,1.131220773596482,2.0170495578528485,66.66666666666666
Green,6.5923263879523,High,Normal,High,3.26523397428128,0.9380532306486115,0.6505028650617294,3.5387693043835644,4.468022889516255,1.4906422734539537,1.3854533546829821,2.183530991169475,66.66666666666666
Brown,6.640867531914687,High,Low,Low,4.606539262163795,0.7185935957277834,0.5684100333189721,0.9022272668091283,4.0161920914763645,1.271233372244216,0.8291114304331061,2.3337532929753246,50.0
Green,7.2841696380150625,Medium,Low,High,2.761290822617927,0.7613679743053385,0.5480473903253572,3.3319240770890395,3.2865362840750003,1.3614196408769226,1.400520851083327,2.470936155311159,33.33333333333333
Yellow,6.414910166746724,High,Normal,Adequate,4.371508857338976,0.6583276994182801,0.7084276004984642,1.9438658752612081,4.421260802331633,1.9836779866461605,1.017048840256034,2.145365568442367,58.333333333333336
Brown,5.842966345732981,Medium,High,High,2.9464160565234496,1.185225855513681,0.6384036986127175,0.8446863205643059,3.6220622200902595,1.479907676630115,1.2968907244584713,1.676066875371927,50.0
Brown,7.043597592197652,Low,Normal,Adequate,2.855181673366289,1.035046195651636,0.4428087351397436,1.1332523762883617,3.678189398898158,1.1769341443486572,1.1028704655738697,2.2846830526561703,66.66666666666666
Brown,6.59091951860253,High,Normal,Adequate,3.5281734158717084,1.1174424678101051,0.6784626536140543,0.9287058399325032,4.818979202631208,1.272338216099635,0.971862934890668,2.1422141005063007,75.0
Brown,6.976835839082891,Low,High,Low,2.5678905300619133,1.0639196833075966,0.6531857061959221,1.043061986793252,4.03145354597496,1.3574287775512164,0.8276853677701708,1.9310168502664777,66.66666666666666
Yellow,6.477617596306746,High,Normal,High,3.558156213372623,1.2163340145777588,0.4567000614594822,1.965069648356933,4.957670958327559,1.3213429277274014,1.2185061103067512,2.2422127142247104,58.333333333333336
Brown,6.080655238148053,High,High,Adequate,3.161251231671438,1.2221824800895607,0.5358334193745965,1.1440097426724811,3.9082966032225674,1.2801585757376082,1.083232308155823,2.4730662750998125,66.66666666666666
Brown,6.701410860541488,High,High,Adequate,2.9766248913848927,1.1085801667471549,0.7122442014473889,0.8156980582407137,4.523070361207385,1.792473177087458,0.8934644457544714,2.141797851777476,66.66666666666666
Green,6.505087535370715,Medium,Normal,High,3.1845105467895065,1.120684089318813,0.5112077504616885,3.6438969011248363,3.9887032145969523,1.6329325136418267,1.2721359392137632,1.7756376426057794,66.66666666666666
Brown,6.592471141437205,Low,High,Adequate,3.4523556804874564,1.1286729376756675,0.6519237471243086,1.170151387322685,4.638965253651282,1.460035669792845,1.0920465877364298,2.3888184195481017,66.66666666666666
Yellow,7.308285247058708,High,Normal,High,3.4082313148325314,1.3783565903667747,0.3489801752857235,1.9709061652769904,3.1993646434531176,1.382546151445811,1.1180549952821015,2.1045288873189727,50.0
Yellow,5.95064876130765,Medium,High,Low,3.5764083661496864,0.6990802902345113,0.5307342868865421,1.8259103723551053,2.862231927782018,1.4676610785897228,0.7294842462575379,2.2425097262380307,41.66666666666667
Yellow,6.642959330237991,High,Low,Adequate,3.1479068312050402,0.9658958210102904,0.43411401976586633,1.658503445210643,4.448137084813156,1.856154838067657,0.8341725144356689,2.112402459485007,66.66666666666666
Yellow,6.090501654920661,Medium,High,Adequate,2.6866095717461866,1.2730522587046913,0.5934963603023102,1.522531814827703,4.358756530847485,1.326992310930266,1.207846781068577,2.191233725370517,75.0
Brown,5.5,High,High,High,3.719698469060359,1.3215804996550198,0.5006035150395772,0.8051391594298098,3.8986390190513918,1.1845669421528002,1.1121982986061483,2.233136610381252,50.0
Brown,6.475517405488888,Low,Normal,High,3.512020458636521,1.1854400167036612,0.6735328118780971,1.0773443207481435,4.425695709322507,1.6334706620299326,1.370154353845199,2.261389871976432,66.66666666666666
Yellow,6.515511468499904,Low,High,High,2.9552236027679357,1.0631745982990926,0.6322193768099168,1.9708004587941221,4.154198020710264,1.7016267792335127,1.1750421402040532,2.12933237840372,66.66666666666666
Yellow,6.811761051475379,High,Low,High,3.8837248764763124,1.4723119415345591,0.5240509399445162,1.732229522409567,4.2218626814553835,1.7903268558661631,1.3317849271693216,1.9478846863240997,58.333333333333336
Brown,6.3912296257080285,Medium,Low,Adequate,3.798049764078591,1.1355623499847551,0.5261063509750973,0.9446830592342874,5.461286655446986,1.429532348304206,1.0580940254074653,2.1387360702176337,75.0
Yellow,5.755499822438014,High,High,Low,3.5039266461398575,1.1061571980352594,0.3947302257960589,1.764681695874555,3.363864823950866,1.431623917677675,0.9681718769956756,2.257707447003867,41.66666666666667
Green,6.088784211372569,Medium,High,Low,3.1391746873355,1.3663570626085915,0.6827134054865794,2.7694602373017907,4.573101230741592,1.9024562009488226,0.9156654431102018,1.9492787713572781,66.66666666666666
Yellow,7.158479418343352,High,Low,Low,3.7277188742774787,1.1951102269447365,0.5546117878436013,1.75453803613338,3.708593946644882,1.619099945616619,0.8170480152034575,1.8786702964514237,58.333333333333336
Yellow,6.081686035354684,Medium,Normal,Low,3.460007642447268,1.2879660444378382,0.7336349036262197,1.6034692285017385,4.5807941258971585,1.482984780140531,0.8247867790136685,2.3666055597393605,75.0
Green,7.291612764846253,Low,Low,High,2.3763689680740447,1.3113944666799153,0.4949872512267036,3.2203341532113807,3.7258777612918395,1.6006734168661028,1.281494385517991,2.4383162944489944,33.33333333333333
Green,7.024992146285691,High,Low,Adequate,3.6501192755591307,1.0255056755219807,0.38390909501480514,3.447793024758547,3.527743215086786,1.4128000327905785,1.2681304650328171,2.1076743935227458,50.0
Brown,6.341109697831965,Low,High,Adequate,2.87975469260045,1.4535463624727858,0.6252400776312098,1.0610207650288614,3.8185239040717116,1.560244962012153,1.0067734150038423,2.220243970703618,75.0
Brown,6.13546041844865,Low,High,Adequate,2.595773217920288,0.6075759778147876,0.6612151691682779,0.9903441442379006,4.451358192544944,1.5569980524302847,0.8707320499290023,2.1751562257720867,66.66666666666666
Green,7.023956484565289,High,Low,High,3.4892834283218184,0.7040686184385483,0.43517259068996517,3.356087056014696,3.596538434874373,1.6668346927069226,1.2293655275501103,1.6640123105766091,33.33333333333333
Green,6.37954437745319,High,Normal,Adequate,3.0072570739804014,0.9639570755455394,0.5423176334272968,3.0068062726774114,4.440897533172191,1.303013928967461,0.9359334189775388,2.1413453694264217,83.33333333333334
Brown,5.727174930150021,Medium,Low,High,2.5956289080505264,1.0153278887450488,0.5805830777181825,1.1148818468385073,3.752612626196669,1.5710855947098499,1.225353357304498,2.393194597261064,58.333333333333336
Yellow,6.781158310311629,Medium,Low,Adequate,3.2267392998564115,1.172524938287097,0.6710683700831201,1.6164097682426817,4.26350619830374,1.2666822506937687,1.1151152863267946,1.865124996062823,83.33333333333334
Green,6.708631723929093,Low,Normal,Low,3.2047477284224075,0.9621110924981318,0.7846156366092051,2.8175745273798265,4.195304007881571,1.8751038889632046,0.8403264794339356,1.8468324820814295,75.0
Brown,7.068853101357389,Medium,Low,High,3.0610837047386568,1.0976163220054354,0.6949890727645806,0.881342219152371,3.843227643105761,1.4161591877967172,1.128815527807983,1.9539302371504328,66.66666666666666
Yellow,6.674797499680149,Medium,Low,Adequate,2.81570829447693,1.0589714654864417,0.49469105003617053,1.6522500838865042,4.29148055050243,1.1690211793148244,0.979710538998848,2.005172887659369,75.0
Green,6.225426511477141,High,High,Low,3.1656685343412803,1.5008930127879485,0.613924557883064,3.353302763362964,4.23707289759995,2.055472171367745,0.7147014607837855,2.233428513985608,41.66666666666667
Yellow,7.134839419801067,Medium,Normal,Low,3.4195778071066214,0.9390048681499783,0.5511271020318325,1.5669329965892993,3.443334431622001,1.3957850288411728,0.9020506653804772,2.3641280808976024,66.66666666666666
Brown,7.183495216339422,Low,High,Low,3.4802586784593355,0.7633910886876705,0.5727216059306335,0.7234527951550827,3.760533599467139,1.518992858246304,0.8656490636783091,2.3594361449046484,50.0
Green,6.616602981992604,Medium,High,High,3.508182476570919,1.323800046508021,0.7717469302637312,2.850774741534694,4.330777271332201,1.160930961682088,1.0693988524332063,2.2307894538109956,75.0
Yellow,6.530160957266486,Low,Normal,High,3.348285083729481,0.9572086866777028,0.7401487460802842,1.5035168790789497,5.130226570517125,1.4893985743485383,1.5025224837553444,1.7817827026723592,50.0
Green,5.838364488447447,High,Normal,Adequate,3.059045572981126,1.081667341829951,0.6424587104905475,2.8184120158282027,3.6155109370769787,1.8345427661017473,0.9783040791465845,1.7809639116075164,66.66666666666666
Yellow,6.196236828826762,Low,Low,Low,2.853385229975471,0.9707649099747254,0.6667496226985737,2.1924426000384516,4.001821300736377,1.6409882132981148,0.8236423069633491,2.246836046396005,75.0
Brown,6.8803848209796765,Medium,High,Adequate,3.607476340169763,1.2474352196102387,0.5908645878390741,0.8933236657916948,4.255831571691292,1.1598328745825208,0.9662476328643049,1.7826025999470523,66.66666666666666
Brown,6.22135984981865,High,Normal,Adequate,2.9043618642600184,0.8251450888890541,0.8744952171326076,1.076024071837318,4.616255862532592,1.3473642197020492,1.042009225068378,2.2110709856104998,66.66666666666666
Green,5.771581065303339,Medium,High,Low,2.9366507145494354,0.540161630620805,0.5537992661336032,2.971122508080843,3.437953755616516,1.6836362356617556,0.80752437383754,2.155499339235893,58.333333333333336
Yellow,7.5,High,High,Adequate,3.9344884290982747,1.359143257694659,0.5182337258996879,1.8282209392708975,3.5953510108765507,1.6273285302399028,0.8602386438171099,2.007307822701246,66.66666666666666
Green,5.7682970207866555,High,Normal,High,3.633707339146874,1.1494941621646315,0.44350026163424683,2.816666280109661,3.864182959164397,1.40279694789135,1.3408211210491776,1.5907235607660244,58.333333333333336
Green,7.5,Medium,Low,Adequate,2.813955627086927,1.314528883431449,0.554352157299389,3.4180846797750077,3.9047942392965194,1.5794138053036548,0.9171861737674266,2.140356355265396,75.0
Yellow,6.34628827770087,Medium,High,Low,2.547671437117236,1.3524423945785815,0.7704939029006802,1.8396379417472022,4.226942112294224,1.2603685390288928,0.8733688375712539,2.2023713576541346,75.0
Yellow,6.457718500428096,High,Normal,High,4.108418679800604,0.9167067572415346,0.6049488065368663,1.845473432542967,4.315248405457521,1.2385983437820678,1.1721766364549875,1.9887786478445995,66.66666666666666
Yellow,6.1638608639062005,High,Low,High,2.616510871241995,1.1121329995793465,0.6453282496760867,1.7707677314098584,4.431952138357876,1.0013416970084956,1.2075989781761507,1.8816129078863733,50.0
Brown,6.891418582368946,Medium,High,Adequate,3.452958071588122,1.2010776958191107,0.68740720856978,1.1507153482765389,4.842967731629453,1.6850774014685557,1.048211291171115,2.158667051460658,75.0
Green,5.780112893444958,Low,Normal,Adequate,2.6881040032607895,1.0783415855607055,0.5824957292606165,3.201654579842977,3.303053111796066,1.4789649059796002,1.0137268133764303,1.8095467294708372,66.66666666666666
Green,5.579835481882914,Medium,High,High,3.6188273265453406,1.0375697565328417,0.5166148395509672,3.1335256978557067,3.697125695044644,1.5008444239517182,1.289258666606683,2.223372087016018,58.333333333333336
Brown,7.305085764689303,High,Normal,Adequate,3.0614547480840835,1.057269762627701,0.5045751721340316,1.0783174171348682,3.614969029724698,0.8860319856322324,0.9291800798330722,2.311168582110024,66.66666666666666
Yellow,6.098013800596511,Medium,Normal,Low,4.2459195741447076,1.3167085742610767,0.6038161778592216,1.3804046427346714,4.103983343323664,1.490073252266112,0.8829507901827309,1.7079722111203388,66.66666666666666
Brown,6.873044059769843,Low,High,Adequate,3.0248275880478173,1.0481975609824896,0.5382743970156746,1.0225312604426433,4.808321659079855,1.610211101582829,0.8969467134765712,1.9943726446201078,66.66666666666666
Brown,5.957271961551892,Medium,High,Adequate,3.426827687514236,1.2200458935206955,0.47068397663935513,0.9923171499520654,3.867391897545741,1.0821106437101295,0.9087165836900486,2.0902462759609,66.66666666666666
Brown,6.854210521447291,High,Normal,High,3.1798592378181896,1.1693785607364189,0.5723226565606602,1.1402301012448952,4.907631312423126,1.5088399836696513,1.2694818130944079,2.0961200166881215,58.333333333333336
Green,7.341773249389225,Medium,Low,Adequate,3.1466478663204698,0.9071633989659781,0.4012040624001455,2.747629560940939,3.918654730800339,1.4866986909395215,1.104954652168889,1.9242013980161015,83.33333333333334
Brown,6.236439307292442,High,High,Adequate,3.472722407987281,1.1603938979028252,0.7692239136733898,1.0241326911990458,4.403365849138412,1.4069396322257472,1.0283822584490414,1.8327475869181562,75.0
Green,5.533279446607009,High,Normal,Adequate,4.310270064870741,0.7922657854134812,0.5723610964459339,3.6925825783316304,3.76724463391545,1.7615245587558108,1.1492198626663233,2.007972022309249,58.333333333333336
Green,7.344396956654952,Medium,Normal,Low,3.3602307085711147,1.1802866473888756,0.5528004404993275,2.9907425854447984,3.6895951765544868,1.713535455989585,0.7333130934850646,2.228823623464947,75.0
Green,6.963122160762445,High,Low,Adequate,3.7592850708174255,1.2782234372515,0.8035002783295291,2.52110143297438,4.10066288099937,2.163537410796998,0.8834697335106372,2.2140956078830207,66.66666666666666
Yellow,6.263214383114346,High,Low,Low,3.754365505652021,1.3242828058193845,0.738963212090262,2.2065274107165376,3.9695460657401758,1.2574145048647503,0.8670599659875331,2.2165403688679124,75.0
Green,6.391023973365677,Low,Low,Low,3.1062999236704547,0.9094619718741496,0.5731422777753851,2.7424031026405884,4.521773179786649,1.585728286820295,0.8097840899547597,2.350197965491459,66.66666666666666
Green,5.944673901875157,Low,High,Low,2.379796736492596,0.9927691857206289,0.6456051955185034,2.625679924355507,3.6260477097124255,1.7999746317256176,0.8644923923520663,1.8905318785680167,58.333333333333336
Yellow,7.21012846622098,Low,Normal,Low,3.6177365188932176,1.1568130414129045,0.62750353657319,1.5399243449174262,3.509168372898885,1.3615609753986184,0.7177576747080039,2.024404700015771,58.333333333333336
Green,6.232642196094678,Low,Normal,High,2.564104114009815,1.0048150376929113,0.5370286170065401,3.2619592178205243,4.369518272987181,1.8382511708631606,1.146813501978275,2.063032624443607,66.66666666666666
Brown,5.790645731226263,High,Normal,Low,3.5031020923056024,0.7142246034407984,0.6212502961741039,1.155733596838778,4.0777552337587455,1.57298078560256,0.9394228921103358,1.5235037529476667,50.0
